/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Debug: Dataset photo train_idx: 1123, val_idx: 374, test_idx: 5990
Debug: Dataset photo train_idx: 10, val_idx: 10, test_idx: 10
Dataset: photo | #Nodes: 7487 | #Edges: 238087 | #Classes: 8 |#Features: 745
Epoch 00051 | Loss(train) 1.0469 | Acc(train) 0.6349 | Acc(val) 0.8048 |
Epoch 00052 | Loss(train) 1.0342 | Acc(train) 0.6153 | Acc(val) 0.8556 |*
Epoch 00053 | Loss(train) 0.9316 | Acc(train) 0.6732 | Acc(val) 0.8529 |
Epoch 00054 | Loss(train) 0.9765 | Acc(train) 0.6892 | Acc(val) 0.8449 |
Epoch 00055 | Loss(train) 0.9334 | Acc(train) 0.6794 | Acc(val) 0.8048 |
Epoch 00056 | Loss(train) 0.9318 | Acc(train) 0.6598 | Acc(val) 0.8289 |
Epoch 00057 | Loss(train) 0.9036 | Acc(train) 0.6839 | Acc(val) 0.8369 |
Epoch 00058 | Loss(train) 0.9095 | Acc(train) 0.6928 | Acc(val) 0.8289 |
Epoch 00059 | Loss(train) 0.9604 | Acc(train) 0.6714 | Acc(val) 0.8289 |
Epoch 00060 | Loss(train) 0.8932 | Acc(train) 0.6901 | Acc(val) 0.8182 |
Epoch 00061 | Loss(train) 0.9102 | Acc(train) 0.6963 | Acc(val) 0.8396 |
Epoch 00062 | Loss(train) 0.8454 | Acc(train) 0.6892 | Acc(val) 0.8476 |
Epoch 00063 | Loss(train) 0.9436 | Acc(train) 0.6768 | Acc(val) 0.8449 |
Epoch 00064 | Loss(train) 0.9272 | Acc(train) 0.6661 | Acc(val) 0.8556 |
Epoch 00065 | Loss(train) 0.8591 | Acc(train) 0.7017 | Acc(val) 0.8583 |*
Epoch 00066 | Loss(train) 0.8356 | Acc(train) 0.6963 | Acc(val) 0.8610 |*
Epoch 00067 | Loss(train) 0.8411 | Acc(train) 0.7088 | Acc(val) 0.8636 |*
Epoch 00068 | Loss(train) 0.8614 | Acc(train) 0.6981 | Acc(val) 0.8529 |
Epoch 00069 | Loss(train) 0.8283 | Acc(train) 0.7061 | Acc(val) 0.8583 |
Epoch 00070 | Loss(train) 0.8441 | Acc(train) 0.7035 | Acc(val) 0.8636 |
Epoch 00071 | Loss(train) 0.8693 | Acc(train) 0.6928 | Acc(val) 0.8556 |
Epoch 00072 | Loss(train) 0.8622 | Acc(train) 0.6866 | Acc(val) 0.8636 |
Epoch 00073 | Loss(train) 0.8172 | Acc(train) 0.7150 | Acc(val) 0.8316 |
Epoch 00074 | Loss(train) 0.8516 | Acc(train) 0.7026 | Acc(val) 0.8636 |
Epoch 00075 | Loss(train) 0.8057 | Acc(train) 0.7213 | Acc(val) 0.8503 |
Epoch 00076 | Loss(train) 0.8180 | Acc(train) 0.7133 | Acc(val) 0.8476 |
Epoch 00077 | Loss(train) 0.9036 | Acc(train) 0.6892 | Acc(val) 0.8636 |
Epoch 00078 | Loss(train) 0.7922 | Acc(train) 0.7373 | Acc(val) 0.8610 |
Epoch 00079 | Loss(train) 0.8509 | Acc(train) 0.7248 | Acc(val) 0.8663 |*
Epoch 00080 | Loss(train) 0.7887 | Acc(train) 0.7329 | Acc(val) 0.8717 |*
Epoch 00081 | Loss(train) 0.7959 | Acc(train) 0.7070 | Acc(val) 0.8636 |
Epoch 00082 | Loss(train) 0.7809 | Acc(train) 0.7213 | Acc(val) 0.8690 |
Epoch 00083 | Loss(train) 0.8172 | Acc(train) 0.6963 | Acc(val) 0.8743 |*
Epoch 00084 | Loss(train) 0.7957 | Acc(train) 0.7320 | Acc(val) 0.8717 |
Epoch 00085 | Loss(train) 0.8032 | Acc(train) 0.7186 | Acc(val) 0.8690 |
Epoch 00086 | Loss(train) 0.7901 | Acc(train) 0.7115 | Acc(val) 0.8663 |
Epoch 00087 | Loss(train) 0.8343 | Acc(train) 0.7257 | Acc(val) 0.8690 |
Epoch 00088 | Loss(train) 0.7640 | Acc(train) 0.7293 | Acc(val) 0.8663 |
Epoch 00089 | Loss(train) 0.8038 | Acc(train) 0.7275 | Acc(val) 0.8717 |
Epoch 00090 | Loss(train) 0.7617 | Acc(train) 0.7391 | Acc(val) 0.8717 |
Epoch 00091 | Loss(train) 0.7649 | Acc(train) 0.7391 | Acc(val) 0.8770 |*
Epoch 00092 | Loss(train) 0.7790 | Acc(train) 0.7373 | Acc(val) 0.8717 |
Epoch 00093 | Loss(train) 0.7479 | Acc(train) 0.7329 | Acc(val) 0.8636 |
Epoch 00094 | Loss(train) 0.8608 | Acc(train) 0.6937 | Acc(val) 0.8770 |
Epoch 00095 | Loss(train) 1.0699 | Acc(train) 0.6643 | Acc(val) 0.8503 |
Epoch 00096 | Loss(train) 0.7866 | Acc(train) 0.7240 | Acc(val) 0.8075 |
Epoch 00097 | Loss(train) 0.9527 | Acc(train) 0.6483 | Acc(val) 0.8930 |*
Epoch 00098 | Loss(train) 0.7878 | Acc(train) 0.7115 | Acc(val) 0.8636 |
Epoch 00099 | Loss(train) 0.9350 | Acc(train) 0.6652 | Acc(val) 0.9011 |*
Epoch 00100 | Loss(train) 0.7952 | Acc(train) 0.7311 | Acc(val) 0.8396 |
Epoch 00101 | Loss(train) 0.8009 | Acc(train) 0.7444 | Acc(val) 0.8209 |
Epoch 00102 | Loss(train) 0.8296 | Acc(train) 0.7177 | Acc(val) 0.8396 |
Epoch 00103 | Loss(train) 0.8433 | Acc(train) 0.6874 | Acc(val) 0.8717 |
Epoch 00104 | Loss(train) 0.7474 | Acc(train) 0.7418 | Acc(val) 0.8690 |
Epoch 00105 | Loss(train) 0.8411 | Acc(train) 0.7204 | Acc(val) 0.8636 |
Epoch 00106 | Loss(train) 0.8013 | Acc(train) 0.7275 | Acc(val) 0.8690 |
Epoch 00107 | Loss(train) 0.7897 | Acc(train) 0.7418 | Acc(val) 0.8663 |
Epoch 00108 | Loss(train) 0.7682 | Acc(train) 0.7400 | Acc(val) 0.8636 |
Epoch 00109 | Loss(train) 0.8943 | Acc(train) 0.7222 | Acc(val) 0.8690 |
Epoch 00110 | Loss(train) 0.9379 | Acc(train) 0.6670 | Acc(val) 0.8636 |
Epoch 00111 | Loss(train) 0.7484 | Acc(train) 0.7293 | Acc(val) 0.8610 |
Epoch 00112 | Loss(train) 0.7745 | Acc(train) 0.7142 | Acc(val) 0.8770 |
Epoch 00113 | Loss(train) 0.7717 | Acc(train) 0.7213 | Acc(val) 0.8797 |
Epoch 00114 | Loss(train) 0.7348 | Acc(train) 0.7382 | Acc(val) 0.8663 |
Epoch 00115 | Loss(train) 0.7906 | Acc(train) 0.7231 | Acc(val) 0.8717 |
Epoch 00116 | Loss(train) 0.7908 | Acc(train) 0.7311 | Acc(val) 0.8877 |
Epoch 00117 | Loss(train) 0.7743 | Acc(train) 0.7373 | Acc(val) 0.8743 |
Epoch 00118 | Loss(train) 0.6967 | Acc(train) 0.7551 | Acc(val) 0.8743 |
Epoch 00119 | Loss(train) 0.7697 | Acc(train) 0.7355 | Acc(val) 0.8717 |
Epoch 00120 | Loss(train) 0.7314 | Acc(train) 0.7337 | Acc(val) 0.8717 |
Epoch 00121 | Loss(train) 0.7049 | Acc(train) 0.7569 | Acc(val) 0.8797 |
Epoch 00122 | Loss(train) 0.7782 | Acc(train) 0.7435 | Acc(val) 0.8770 |
Epoch 00123 | Loss(train) 0.7295 | Acc(train) 0.7444 | Acc(val) 0.8797 |
Epoch 00124 | Loss(train) 0.7058 | Acc(train) 0.7587 | Acc(val) 0.8743 |
Epoch 00125 | Loss(train) 0.7243 | Acc(train) 0.7498 | Acc(val) 0.8770 |
Epoch 00126 | Loss(train) 0.7086 | Acc(train) 0.7471 | Acc(val) 0.8636 |
Epoch 00127 | Loss(train) 0.7036 | Acc(train) 0.7533 | Acc(val) 0.8663 |
Epoch 00128 | Loss(train) 0.7121 | Acc(train) 0.7569 | Acc(val) 0.8770 |
Epoch 00129 | Loss(train) 0.7174 | Acc(train) 0.7596 | Acc(val) 0.8797 |
Epoch 00130 | Loss(train) 0.7394 | Acc(train) 0.7337 | Acc(val) 0.8797 |
Epoch 00131 | Loss(train) 0.6909 | Acc(train) 0.7507 | Acc(val) 0.8743 |
Epoch 00132 | Loss(train) 0.8115 | Acc(train) 0.7551 | Acc(val) 0.8663 |
Epoch 00133 | Loss(train) 0.6943 | Acc(train) 0.7694 | Acc(val) 0.8690 |
Epoch 00134 | Loss(train) 0.6887 | Acc(train) 0.7658 | Acc(val) 0.8797 |
Epoch 00135 | Loss(train) 0.6962 | Acc(train) 0.7498 | Acc(val) 0.8770 |
Epoch 00136 | Loss(train) 0.7290 | Acc(train) 0.7391 | Acc(val) 0.8743 |
Epoch 00137 | Loss(train) 0.6771 | Acc(train) 0.7560 | Acc(val) 0.8797 |
Epoch 00138 | Loss(train) 0.7103 | Acc(train) 0.7444 | Acc(val) 0.8770 |
Epoch 00139 | Loss(train) 0.6795 | Acc(train) 0.7658 | Acc(val) 0.8743 |
Epoch 00140 | Loss(train) 0.7005 | Acc(train) 0.7667 | Acc(val) 0.8770 |
Epoch 00141 | Loss(train) 0.6763 | Acc(train) 0.7694 | Acc(val) 0.8797 |
Epoch 00142 | Loss(train) 0.7646 | Acc(train) 0.7658 | Acc(val) 0.8770 |
Epoch 00143 | Loss(train) 0.6776 | Acc(train) 0.7845 | Acc(val) 0.8663 |
Epoch 00144 | Loss(train) 0.6854 | Acc(train) 0.7578 | Acc(val) 0.8663 |
Epoch 00145 | Loss(train) 0.7412 | Acc(train) 0.7382 | Acc(val) 0.8957 |
Epoch 00146 | Loss(train) 0.7046 | Acc(train) 0.7658 | Acc(val) 0.9011 |
Epoch 00147 | Loss(train) 0.7279 | Acc(train) 0.7551 | Acc(val) 0.8797 |
Epoch 00148 | Loss(train) 0.7273 | Acc(train) 0.7516 | Acc(val) 0.8824 |
Early stopping at epoch 148
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'WATS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.4, 'cal_hidden_dim': 32}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 745, 'out_dim': 8}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
正在计算理论系数 c_k (通过数值积分)...
理论系数 c_k 计算完成。
************************************
GPU memory allowcation
GPU Memory Allocated: 99.00 MB
GPU Memory Reserved: 222.00 MB
Exp 9/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 2.1397 | Acc(train) 0.1006 | Acc(val) 0.2941 |*
Epoch 00002 | Loss(train) 2.4082 | Acc(train) 0.2315 | Acc(val) 0.4091 |*
Epoch 00003 | Loss(train) 1.9892 | Acc(train) 0.2297 | Acc(val) 0.5080 |*
Epoch 00004 | Loss(train) 1.9879 | Acc(train) 0.2386 | Acc(val) 0.4679 |
Epoch 00005 | Loss(train) 1.9941 | Acc(train) 0.2449 | Acc(val) 0.5027 |
Epoch 00006 | Loss(train) 1.9452 | Acc(train) 0.2832 | Acc(val) 0.4893 |
Epoch 00007 | Loss(train) 1.9209 | Acc(train) 0.2707 | Acc(val) 0.4251 |
Epoch 00008 | Loss(train) 1.9065 | Acc(train) 0.3019 | Acc(val) 0.4225 |
Epoch 00009 | Loss(train) 1.8670 | Acc(train) 0.3152 | Acc(val) 0.4358 |
Epoch 00010 | Loss(train) 1.8519 | Acc(train) 0.2939 | Acc(val) 0.4545 |
Epoch 00011 | Loss(train) 1.8115 | Acc(train) 0.3526 | Acc(val) 0.4519 |
Epoch 00012 | Loss(train) 1.7834 | Acc(train) 0.3678 | Acc(val) 0.4920 |
Epoch 00013 | Loss(train) 1.7980 | Acc(train) 0.3580 | Acc(val) 0.5321 |*
Epoch 00014 | Loss(train) 1.7520 | Acc(train) 0.3713 | Acc(val) 0.5374 |*
Epoch 00015 | Loss(train) 1.7204 | Acc(train) 0.3918 | Acc(val) 0.5535 |*
Epoch 00016 | Loss(train) 1.7189 | Acc(train) 0.3731 | Acc(val) 0.5588 |*
Epoch 00017 | Loss(train) 1.7010 | Acc(train) 0.3989 | Acc(val) 0.5588 |
Epoch 00018 | Loss(train) 1.6726 | Acc(train) 0.4132 | Acc(val) 0.5615 |*
Epoch 00019 | Loss(train) 1.6412 | Acc(train) 0.4150 | Acc(val) 0.5615 |
Epoch 00020 | Loss(train) 1.5989 | Acc(train) 0.4328 | Acc(val) 0.5802 |*
Epoch 00021 | Loss(train) 1.5641 | Acc(train) 0.4426 | Acc(val) 0.5882 |*
Epoch 00022 | Loss(train) 1.5601 | Acc(train) 0.4319 | Acc(val) 0.5749 |
Epoch 00023 | Loss(train) 1.5362 | Acc(train) 0.4550 | Acc(val) 0.5695 |
Epoch 00024 | Loss(train) 1.5053 | Acc(train) 0.4630 | Acc(val) 0.5615 |
Epoch 00025 | Loss(train) 1.4542 | Acc(train) 0.4835 | Acc(val) 0.5642 |
Epoch 00026 | Loss(train) 1.6286 | Acc(train) 0.4960 | Acc(val) 0.5642 |
Epoch 00027 | Loss(train) 1.4061 | Acc(train) 0.4969 | Acc(val) 0.5642 |
Epoch 00028 | Loss(train) 1.3756 | Acc(train) 0.5067 | Acc(val) 0.5668 |
Epoch 00029 | Loss(train) 1.3664 | Acc(train) 0.5111 | Acc(val) 0.5909 |*
Epoch 00030 | Loss(train) 1.3533 | Acc(train) 0.5085 | Acc(val) 0.6230 |*
Epoch 00031 | Loss(train) 1.3251 | Acc(train) 0.5156 | Acc(val) 0.6551 |*
Epoch 00032 | Loss(train) 1.2807 | Acc(train) 0.5200 | Acc(val) 0.6658 |*
Epoch 00033 | Loss(train) 1.2580 | Acc(train) 0.5565 | Acc(val) 0.6872 |*
Epoch 00034 | Loss(train) 1.2583 | Acc(train) 0.5298 | Acc(val) 0.6791 |
Epoch 00035 | Loss(train) 1.3113 | Acc(train) 0.5361 | Acc(val) 0.7005 |*
Epoch 00036 | Loss(train) 1.1755 | Acc(train) 0.5663 | Acc(val) 0.7273 |*
Epoch 00037 | Loss(train) 1.1938 | Acc(train) 0.5512 | Acc(val) 0.7460 |*
Epoch 00038 | Loss(train) 1.1624 | Acc(train) 0.5574 | Acc(val) 0.7674 |*
Epoch 00039 | Loss(train) 1.1044 | Acc(train) 0.5993 | Acc(val) 0.7513 |
Epoch 00040 | Loss(train) 1.1298 | Acc(train) 0.5770 | Acc(val) 0.7620 |
Epoch 00041 | Loss(train) 1.1164 | Acc(train) 0.5904 | Acc(val) 0.7888 |*
Epoch 00042 | Loss(train) 1.0447 | Acc(train) 0.6242 | Acc(val) 0.7941 |*
Epoch 00043 | Loss(train) 1.0996 | Acc(train) 0.5984 | Acc(val) 0.7807 |
Epoch 00044 | Loss(train) 1.0538 | Acc(train) 0.6109 | Acc(val) 0.7834 |
Epoch 00045 | Loss(train) 1.1003 | Acc(train) 0.6046 | Acc(val) 0.8182 |*
Epoch 00046 | Loss(train) 1.0376 | Acc(train) 0.6180 | Acc(val) 0.8182 |
Epoch 00047 | Loss(train) 1.0241 | Acc(train) 0.6251 | Acc(val) 0.7995 |
Epoch 00048 | Loss(train) 1.0402 | Acc(train) 0.6082 | Acc(val) 0.8102 |
Epoch 00049 | Loss(train) 0.9905 | Acc(train) 0.6474 | Acc(val) 0.8182 |
Epoch 00050 | Loss(train) 0.9988 | Acc(train) 0.6438 | Acc(val) 0.8182 |
Epoch 00051 | Loss(train) 0.9588 | Acc(train) 0.6500 | Acc(val) 0.8235 |*
Epoch 00052 | Loss(train) 0.9589 | Acc(train) 0.6598 | Acc(val) 0.7834 |
Epoch 00053 | Loss(train) 0.9349 | Acc(train) 0.6545 | Acc(val) 0.7754 |
Epoch 00054 | Loss(train) 1.0160 | Acc(train) 0.6305 | Acc(val) 0.8128 |
Epoch 00055 | Loss(train) 0.9365 | Acc(train) 0.6652 | Acc(val) 0.7807 |
Epoch 00056 | Loss(train) 1.0231 | Acc(train) 0.6073 | Acc(val) 0.8449 |*
Epoch 00057 | Loss(train) 0.8910 | Acc(train) 0.6839 | Acc(val) 0.8262 |
Epoch 00058 | Loss(train) 0.9655 | Acc(train) 0.6581 | Acc(val) 0.8182 |
Epoch 00059 | Loss(train) 0.9641 | Acc(train) 0.6661 | Acc(val) 0.8342 |
Epoch 00060 | Loss(train) 0.8886 | Acc(train) 0.6901 | Acc(val) 0.8289 |
Epoch 00061 | Loss(train) 0.9152 | Acc(train) 0.6696 | Acc(val) 0.8289 |
Epoch 00062 | Loss(train) 0.9011 | Acc(train) 0.6785 | Acc(val) 0.8396 |
Epoch 00063 | Loss(train) 0.8881 | Acc(train) 0.6874 | Acc(val) 0.8316 |
Epoch 00064 | Loss(train) 0.8877 | Acc(train) 0.6830 | Acc(val) 0.8396 |
Epoch 00065 | Loss(train) 0.8932 | Acc(train) 0.6714 | Acc(val) 0.8422 |
Epoch 00066 | Loss(train) 0.8777 | Acc(train) 0.6821 | Acc(val) 0.8262 |
Epoch 00067 | Loss(train) 0.9416 | Acc(train) 0.6634 | Acc(val) 0.8422 |
Epoch 00068 | Loss(train) 0.8699 | Acc(train) 0.6937 | Acc(val) 0.8476 |*
Epoch 00069 | Loss(train) 0.8534 | Acc(train) 0.7035 | Acc(val) 0.8449 |
Epoch 00070 | Loss(train) 0.8509 | Acc(train) 0.6981 | Acc(val) 0.8342 |
Epoch 00071 | Loss(train) 0.8784 | Acc(train) 0.6785 | Acc(val) 0.8422 |
Epoch 00072 | Loss(train) 0.8116 | Acc(train) 0.6999 | Acc(val) 0.8396 |
Epoch 00073 | Loss(train) 0.8657 | Acc(train) 0.6732 | Acc(val) 0.8476 |
Epoch 00074 | Loss(train) 0.8650 | Acc(train) 0.6759 | Acc(val) 0.8636 |*
Epoch 00075 | Loss(train) 0.8443 | Acc(train) 0.7026 | Acc(val) 0.8503 |
Epoch 00076 | Loss(train) 0.8854 | Acc(train) 0.6946 | Acc(val) 0.8449 |
Epoch 00077 | Loss(train) 0.8292 | Acc(train) 0.6972 | Acc(val) 0.8422 |
Epoch 00078 | Loss(train) 0.7974 | Acc(train) 0.7070 | Acc(val) 0.8422 |
Epoch 00079 | Loss(train) 0.8272 | Acc(train) 0.6946 | Acc(val) 0.8476 |
Epoch 00080 | Loss(train) 0.7838 | Acc(train) 0.7302 | Acc(val) 0.8529 |
Epoch 00081 | Loss(train) 0.8478 | Acc(train) 0.7142 | Acc(val) 0.8556 |
Epoch 00082 | Loss(train) 0.8065 | Acc(train) 0.7106 | Acc(val) 0.8503 |
Epoch 00083 | Loss(train) 0.7827 | Acc(train) 0.7266 | Acc(val) 0.8422 |
Epoch 00084 | Loss(train) 0.8387 | Acc(train) 0.7106 | Acc(val) 0.8422 |
Epoch 00085 | Loss(train) 0.8150 | Acc(train) 0.7026 | Acc(val) 0.8503 |
Epoch 00086 | Loss(train) 0.7818 | Acc(train) 0.7177 | Acc(val) 0.8636 |
Epoch 00087 | Loss(train) 0.7770 | Acc(train) 0.7213 | Acc(val) 0.8556 |
Epoch 00088 | Loss(train) 0.7466 | Acc(train) 0.7257 | Acc(val) 0.8503 |
Epoch 00089 | Loss(train) 0.7801 | Acc(train) 0.7204 | Acc(val) 0.8422 |
Epoch 00090 | Loss(train) 0.7713 | Acc(train) 0.7070 | Acc(val) 0.8556 |
Epoch 00091 | Loss(train) 0.7888 | Acc(train) 0.7257 | Acc(val) 0.8743 |*
Epoch 00092 | Loss(train) 0.7963 | Acc(train) 0.7204 | Acc(val) 0.8743 |
Epoch 00093 | Loss(train) 0.7892 | Acc(train) 0.7177 | Acc(val) 0.8797 |*
Epoch 00094 | Loss(train) 0.7865 | Acc(train) 0.7159 | Acc(val) 0.8610 |
Epoch 00095 | Loss(train) 0.7991 | Acc(train) 0.7097 | Acc(val) 0.8610 |
Epoch 00096 | Loss(train) 0.7361 | Acc(train) 0.7498 | Acc(val) 0.8476 |
Epoch 00097 | Loss(train) 0.7896 | Acc(train) 0.7257 | Acc(val) 0.8556 |
Epoch 00098 | Loss(train) 0.7597 | Acc(train) 0.7168 | Acc(val) 0.8663 |
Epoch 00099 | Loss(train) 0.7856 | Acc(train) 0.7186 | Acc(val) 0.8690 |
Epoch 00100 | Loss(train) 0.7818 | Acc(train) 0.7150 | Acc(val) 0.8663 |
Epoch 00101 | Loss(train) 0.7418 | Acc(train) 0.7257 | Acc(val) 0.8663 |
Epoch 00102 | Loss(train) 0.7879 | Acc(train) 0.7266 | Acc(val) 0.8770 |
Epoch 00103 | Loss(train) 0.7391 | Acc(train) 0.7346 | Acc(val) 0.8850 |*
Epoch 00104 | Loss(train) 0.7595 | Acc(train) 0.7382 | Acc(val) 0.8957 |*
Epoch 00105 | Loss(train) 0.7995 | Acc(train) 0.7195 | Acc(val) 0.8743 |
Epoch 00106 | Loss(train) 0.7396 | Acc(train) 0.7266 | Acc(val) 0.8743 |
Epoch 00107 | Loss(train) 0.7644 | Acc(train) 0.7311 | Acc(val) 0.8743 |
Epoch 00108 | Loss(train) 0.7077 | Acc(train) 0.7418 | Acc(val) 0.8957 |
Epoch 00109 | Loss(train) 0.7414 | Acc(train) 0.7391 | Acc(val) 0.8904 |
Epoch 00110 | Loss(train) 0.7529 | Acc(train) 0.7248 | Acc(val) 0.8663 |
Epoch 00111 | Loss(train) 0.7624 | Acc(train) 0.7444 | Acc(val) 0.8797 |
Epoch 00112 | Loss(train) 0.7672 | Acc(train) 0.7302 | Acc(val) 0.9037 |*
Epoch 00113 | Loss(train) 0.7373 | Acc(train) 0.7364 | Acc(val) 0.9064 |*
Epoch 00114 | Loss(train) 0.7575 | Acc(train) 0.7364 | Acc(val) 0.8797 |
Epoch 00115 | Loss(train) 0.7166 | Acc(train) 0.7498 | Acc(val) 0.8797 |
Epoch 00116 | Loss(train) 0.7200 | Acc(train) 0.7587 | Acc(val) 0.8850 |
Epoch 00117 | Loss(train) 0.7652 | Acc(train) 0.7435 | Acc(val) 0.9064 |
Epoch 00118 | Loss(train) 0.6922 | Acc(train) 0.7622 | Acc(val) 0.9037 |
Epoch 00119 | Loss(train) 0.6889 | Acc(train) 0.7667 | Acc(val) 0.8797 |
Epoch 00120 | Loss(train) 0.7314 | Acc(train) 0.7498 | Acc(val) 0.8957 |
Epoch 00121 | Loss(train) 0.7170 | Acc(train) 0.7649 | Acc(val) 0.9064 |
Epoch 00122 | Loss(train) 0.7824 | Acc(train) 0.7364 | Acc(val) 0.8930 |
Epoch 00123 | Loss(train) 0.7345 | Acc(train) 0.7533 | Acc(val) 0.8770 |
Epoch 00124 | Loss(train) 0.7372 | Acc(train) 0.7311 | Acc(val) 0.8824 |
Epoch 00125 | Loss(train) 0.7300 | Acc(train) 0.7355 | Acc(val) 0.8824 |
Epoch 00126 | Loss(train) 0.6978 | Acc(train) 0.7578 | Acc(val) 0.9037 |
Epoch 00127 | Loss(train) 0.7420 | Acc(train) 0.7355 | Acc(val) 0.9064 |
Epoch 00128 | Loss(train) 0.7301 | Acc(train) 0.7462 | Acc(val) 0.8984 |
Epoch 00129 | Loss(train) 0.6870 | Acc(train) 0.7516 | Acc(val) 0.8930 |
Epoch 00130 | Loss(train) 0.7074 | Acc(train) 0.7560 | Acc(val) 0.8930 |
Epoch 00131 | Loss(train) 0.6924 | Acc(train) 0.7783 | Acc(val) 0.8877 |
Epoch 00132 | Loss(train) 0.7194 | Acc(train) 0.7542 | Acc(val) 0.9064 |
Epoch 00133 | Loss(train) 0.7082 | Acc(train) 0.7409 | Acc(val) 0.9037 |
Epoch 00134 | Loss(train) 0.7096 | Acc(train) 0.7391 | Acc(val) 0.9118 |*
Epoch 00135 | Loss(train) 0.7027 | Acc(train) 0.7418 | Acc(val) 0.9064 |
Epoch 00136 | Loss(train) 0.7043 | Acc(train) 0.7524 | Acc(val) 0.8930 |
Epoch 00137 | Loss(train) 0.6846 | Acc(train) 0.7587 | Acc(val) 0.9118 |
Epoch 00138 | Loss(train) 0.6966 | Acc(train) 0.7578 | Acc(val) 0.8930 |
Epoch 00139 | Loss(train) 0.6963 | Acc(train) 0.7498 | Acc(val) 0.8957 |
Epoch 00140 | Loss(train) 0.6483 | Acc(train) 0.7729 | Acc(val) 0.9091 |
Epoch 00141 | Loss(train) 0.6957 | Acc(train) 0.7516 | Acc(val) 0.9144 |*
Epoch 00142 | Loss(train) 0.6863 | Acc(train) 0.7551 | Acc(val) 0.9091 |
Epoch 00143 | Loss(train) 0.7137 | Acc(train) 0.7498 | Acc(val) 0.8797 |
Epoch 00144 | Loss(train) 0.7755 | Acc(train) 0.7364 | Acc(val) 0.8930 |
Epoch 00145 | Loss(train) 0.6616 | Acc(train) 0.7640 | Acc(val) 0.9037 |
Epoch 00146 | Loss(train) 0.7431 | Acc(train) 0.7284 | Acc(val) 0.8984 |
Epoch 00147 | Loss(train) 0.7203 | Acc(train) 0.7489 | Acc(val) 0.8877 |
Epoch 00148 | Loss(train) 0.6874 | Acc(train) 0.7605 | Acc(val) 0.8930 |
Epoch 00149 | Loss(train) 0.6828 | Acc(train) 0.7711 | Acc(val) 0.9091 |
Epoch 00150 | Loss(train) 0.6759 | Acc(train) 0.7720 | Acc(val) 0.9091 |
Epoch 00151 | Loss(train) 0.7390 | Acc(train) 0.7453 | Acc(val) 0.9064 |
Epoch 00152 | Loss(train) 0.7037 | Acc(train) 0.7435 | Acc(val) 0.8877 |
Epoch 00153 | Loss(train) 0.6949 | Acc(train) 0.7649 | Acc(val) 0.8877 |
Epoch 00154 | Loss(train) 0.7129 | Acc(train) 0.7631 | Acc(val) 0.9091 |
Epoch 00155 | Loss(train) 0.7204 | Acc(train) 0.7507 | Acc(val) 0.9118 |
Epoch 00156 | Loss(train) 0.7126 | Acc(train) 0.7373 | Acc(val) 0.9037 |
Epoch 00157 | Loss(train) 0.6640 | Acc(train) 0.7756 | Acc(val) 0.8797 |
Epoch 00158 | Loss(train) 0.6783 | Acc(train) 0.7596 | Acc(val) 0.8984 |
Epoch 00159 | Loss(train) 0.7551 | Acc(train) 0.7560 | Acc(val) 0.8930 |
Epoch 00160 | Loss(train) 0.7065 | Acc(train) 0.7640 | Acc(val) 0.8904 |
Epoch 00161 | Loss(train) 0.7041 | Acc(train) 0.7551 | Acc(val) 0.9011 |
Epoch 00162 | Loss(train) 0.6475 | Acc(train) 0.7729 | Acc(val) 0.8850 |
Epoch 00163 | Loss(train) 0.6847 | Acc(train) 0.7587 | Acc(val) 0.8797 |
Epoch 00164 | Loss(train) 0.7645 | Acc(train) 0.7507 | Acc(val) 0.8904 |
Epoch 00165 | Loss(train) 0.6788 | Acc(train) 0.7649 | Acc(val) 0.8984 |
Epoch 00166 | Loss(train) 0.6456 | Acc(train) 0.7783 | Acc(val) 0.9091 |
Epoch 00167 | Loss(train) 0.7839 | Acc(train) 0.7373 | Acc(val) 0.9118 |
Epoch 00168 | Loss(train) 0.6933 | Acc(train) 0.7569 | Acc(val) 0.9064 |
Epoch 00169 | Loss(train) 0.6674 | Acc(train) 0.7667 | Acc(val) 0.8984 |
Epoch 00170 | Loss(train) 0.7117 | Acc(train) 0.7658 | Acc(val) 0.9037 |
Epoch 00171 | Loss(train) 0.6847 | Acc(train) 0.7533 | Acc(val) 0.9064 |
Epoch 00172 | Loss(train) 0.6537 | Acc(train) 0.7836 | Acc(val) 0.9064 |
Epoch 00173 | Loss(train) 0.6749 | Acc(train) 0.7703 | Acc(val) 0.8904 |
Epoch 00174 | Loss(train) 0.6808 | Acc(train) 0.7747 | Acc(val) 0.9011 |
