/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Dataset: cora-full | #Nodes: 18800 | #Edges: 144170 | #Classes: 70 |#Features: 8710
Epoch 00109 | Loss(train) 2.4898 | Acc(train) 0.4301 | Acc(val) 0.5681 |
Epoch 00110 | Loss(train) 2.5194 | Acc(train) 0.4149 | Acc(val) 0.5681 |
Epoch 00111 | Loss(train) 2.4990 | Acc(train) 0.4298 | Acc(val) 0.5686 |
Epoch 00112 | Loss(train) 2.5438 | Acc(train) 0.4128 | Acc(val) 0.5681 |
Epoch 00113 | Loss(train) 2.5026 | Acc(train) 0.4221 | Acc(val) 0.5676 |
Epoch 00114 | Loss(train) 2.5247 | Acc(train) 0.4250 | Acc(val) 0.5665 |
Epoch 00115 | Loss(train) 2.5106 | Acc(train) 0.4221 | Acc(val) 0.5686 |
Epoch 00116 | Loss(train) 2.4764 | Acc(train) 0.4391 | Acc(val) 0.5755 |*
Epoch 00117 | Loss(train) 2.5057 | Acc(train) 0.4247 | Acc(val) 0.5745 |
Epoch 00118 | Loss(train) 2.5250 | Acc(train) 0.4154 | Acc(val) 0.5734 |
Epoch 00119 | Loss(train) 2.5075 | Acc(train) 0.4199 | Acc(val) 0.5729 |
Epoch 00120 | Loss(train) 2.5358 | Acc(train) 0.4096 | Acc(val) 0.5691 |
Epoch 00121 | Loss(train) 2.5214 | Acc(train) 0.4186 | Acc(val) 0.5686 |
Epoch 00122 | Loss(train) 2.5162 | Acc(train) 0.4157 | Acc(val) 0.5718 |
Epoch 00123 | Loss(train) 2.4811 | Acc(train) 0.4258 | Acc(val) 0.5681 |
Epoch 00124 | Loss(train) 2.5183 | Acc(train) 0.4285 | Acc(val) 0.5670 |
Epoch 00125 | Loss(train) 2.4849 | Acc(train) 0.4223 | Acc(val) 0.5676 |
Epoch 00126 | Loss(train) 2.4928 | Acc(train) 0.4229 | Acc(val) 0.5665 |
Epoch 00127 | Loss(train) 2.5468 | Acc(train) 0.4112 | Acc(val) 0.5665 |
Epoch 00128 | Loss(train) 2.5208 | Acc(train) 0.4117 | Acc(val) 0.5707 |
Epoch 00129 | Loss(train) 2.5434 | Acc(train) 0.4176 | Acc(val) 0.5707 |
Epoch 00130 | Loss(train) 2.5284 | Acc(train) 0.4178 | Acc(val) 0.5723 |
Epoch 00131 | Loss(train) 2.5033 | Acc(train) 0.4223 | Acc(val) 0.5713 |
Epoch 00132 | Loss(train) 2.5105 | Acc(train) 0.4266 | Acc(val) 0.5707 |
Epoch 00133 | Loss(train) 2.4730 | Acc(train) 0.4407 | Acc(val) 0.5686 |
Epoch 00134 | Loss(train) 2.4908 | Acc(train) 0.4316 | Acc(val) 0.5670 |
Epoch 00135 | Loss(train) 2.5043 | Acc(train) 0.4261 | Acc(val) 0.5665 |
Epoch 00136 | Loss(train) 2.5170 | Acc(train) 0.4271 | Acc(val) 0.5665 |
Epoch 00137 | Loss(train) 2.4932 | Acc(train) 0.4255 | Acc(val) 0.5633 |
Epoch 00138 | Loss(train) 2.4836 | Acc(train) 0.4330 | Acc(val) 0.5681 |
Epoch 00139 | Loss(train) 2.4984 | Acc(train) 0.4197 | Acc(val) 0.5676 |
Epoch 00140 | Loss(train) 2.4821 | Acc(train) 0.4303 | Acc(val) 0.5660 |
Epoch 00141 | Loss(train) 2.5165 | Acc(train) 0.4207 | Acc(val) 0.5707 |
Epoch 00142 | Loss(train) 2.5135 | Acc(train) 0.4199 | Acc(val) 0.5713 |
Epoch 00143 | Loss(train) 2.5042 | Acc(train) 0.4293 | Acc(val) 0.5676 |
Epoch 00144 | Loss(train) 2.5001 | Acc(train) 0.4261 | Acc(val) 0.5691 |
Epoch 00145 | Loss(train) 2.5062 | Acc(train) 0.4258 | Acc(val) 0.5676 |
Epoch 00146 | Loss(train) 2.5361 | Acc(train) 0.4162 | Acc(val) 0.5660 |
Epoch 00147 | Loss(train) 2.4806 | Acc(train) 0.4348 | Acc(val) 0.5691 |
Epoch 00148 | Loss(train) 2.4979 | Acc(train) 0.4271 | Acc(val) 0.5686 |
Epoch 00149 | Loss(train) 2.4980 | Acc(train) 0.4202 | Acc(val) 0.5729 |
Epoch 00150 | Loss(train) 2.4869 | Acc(train) 0.4356 | Acc(val) 0.5729 |
Epoch 00151 | Loss(train) 2.4803 | Acc(train) 0.4287 | Acc(val) 0.5777 |*
Epoch 00152 | Loss(train) 2.4855 | Acc(train) 0.4293 | Acc(val) 0.5814 |*
Epoch 00153 | Loss(train) 2.4885 | Acc(train) 0.4335 | Acc(val) 0.5809 |
Epoch 00154 | Loss(train) 2.4800 | Acc(train) 0.4399 | Acc(val) 0.5782 |
Epoch 00155 | Loss(train) 2.4916 | Acc(train) 0.4340 | Acc(val) 0.5665 |
Epoch 00156 | Loss(train) 2.4941 | Acc(train) 0.4263 | Acc(val) 0.5660 |
Epoch 00157 | Loss(train) 2.4595 | Acc(train) 0.4367 | Acc(val) 0.5638 |
Epoch 00158 | Loss(train) 2.5018 | Acc(train) 0.4184 | Acc(val) 0.5596 |
Epoch 00159 | Loss(train) 2.4418 | Acc(train) 0.4436 | Acc(val) 0.5633 |
Epoch 00160 | Loss(train) 2.4946 | Acc(train) 0.4223 | Acc(val) 0.5697 |
Epoch 00161 | Loss(train) 2.5010 | Acc(train) 0.4181 | Acc(val) 0.5777 |
Epoch 00162 | Loss(train) 2.5278 | Acc(train) 0.4261 | Acc(val) 0.5803 |
Epoch 00163 | Loss(train) 2.4884 | Acc(train) 0.4319 | Acc(val) 0.5819 |*
Epoch 00164 | Loss(train) 2.4917 | Acc(train) 0.4277 | Acc(val) 0.5803 |
Epoch 00165 | Loss(train) 2.5223 | Acc(train) 0.4207 | Acc(val) 0.5782 |
Epoch 00166 | Loss(train) 2.4703 | Acc(train) 0.4250 | Acc(val) 0.5739 |
Epoch 00167 | Loss(train) 2.4984 | Acc(train) 0.4293 | Acc(val) 0.5654 |
Epoch 00168 | Loss(train) 2.4893 | Acc(train) 0.4287 | Acc(val) 0.5644 |
Epoch 00169 | Loss(train) 2.4707 | Acc(train) 0.4290 | Acc(val) 0.5617 |
Epoch 00170 | Loss(train) 2.4717 | Acc(train) 0.4396 | Acc(val) 0.5612 |
Epoch 00171 | Loss(train) 2.4924 | Acc(train) 0.4290 | Acc(val) 0.5676 |
Epoch 00172 | Loss(train) 2.5018 | Acc(train) 0.4301 | Acc(val) 0.5681 |
Epoch 00173 | Loss(train) 2.4832 | Acc(train) 0.4332 | Acc(val) 0.5750 |
Epoch 00174 | Loss(train) 2.4962 | Acc(train) 0.4306 | Acc(val) 0.5755 |
Epoch 00175 | Loss(train) 2.4965 | Acc(train) 0.4359 | Acc(val) 0.5745 |
Epoch 00176 | Loss(train) 2.5109 | Acc(train) 0.4199 | Acc(val) 0.5723 |
Epoch 00177 | Loss(train) 2.4779 | Acc(train) 0.4327 | Acc(val) 0.5691 |
Epoch 00178 | Loss(train) 2.4352 | Acc(train) 0.4370 | Acc(val) 0.5670 |
Epoch 00179 | Loss(train) 2.4961 | Acc(train) 0.4226 | Acc(val) 0.5697 |
Epoch 00180 | Loss(train) 2.4816 | Acc(train) 0.4274 | Acc(val) 0.5702 |
Epoch 00181 | Loss(train) 2.4707 | Acc(train) 0.4386 | Acc(val) 0.5723 |
Epoch 00182 | Loss(train) 2.4669 | Acc(train) 0.4423 | Acc(val) 0.5739 |
Epoch 00183 | Loss(train) 2.4870 | Acc(train) 0.4247 | Acc(val) 0.5681 |
Epoch 00184 | Loss(train) 2.4934 | Acc(train) 0.4269 | Acc(val) 0.5681 |
Epoch 00185 | Loss(train) 2.4746 | Acc(train) 0.4295 | Acc(val) 0.5697 |
Epoch 00186 | Loss(train) 2.4871 | Acc(train) 0.4144 | Acc(val) 0.5755 |
Epoch 00187 | Loss(train) 2.4809 | Acc(train) 0.4290 | Acc(val) 0.5739 |
Epoch 00188 | Loss(train) 2.5060 | Acc(train) 0.4311 | Acc(val) 0.5750 |
Epoch 00189 | Loss(train) 2.5062 | Acc(train) 0.4303 | Acc(val) 0.5771 |
Epoch 00190 | Loss(train) 2.4546 | Acc(train) 0.4319 | Acc(val) 0.5814 |
Epoch 00191 | Loss(train) 2.4656 | Acc(train) 0.4367 | Acc(val) 0.5750 |
Epoch 00192 | Loss(train) 2.4723 | Acc(train) 0.4322 | Acc(val) 0.5739 |
Epoch 00193 | Loss(train) 2.4741 | Acc(train) 0.4290 | Acc(val) 0.5707 |
Epoch 00194 | Loss(train) 2.4563 | Acc(train) 0.4330 | Acc(val) 0.5691 |
Epoch 00195 | Loss(train) 2.4663 | Acc(train) 0.4253 | Acc(val) 0.5729 |
Epoch 00196 | Loss(train) 2.5247 | Acc(train) 0.4303 | Acc(val) 0.5766 |
Epoch 00197 | Loss(train) 2.4776 | Acc(train) 0.4338 | Acc(val) 0.5739 |
Epoch 00198 | Loss(train) 2.5037 | Acc(train) 0.4269 | Acc(val) 0.5729 |
Epoch 00199 | Loss(train) 2.4908 | Acc(train) 0.4354 | Acc(val) 0.5713 |
Epoch 00200 | Loss(train) 2.4880 | Acc(train) 0.4282 | Acc(val) 0.5697 |
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'CaGCN', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.5}, gnn={'type': 'gat', 'num_layer': 2, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 8710, 'out_dim': 70}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
************************************
GPU memory allowcation
GPU Memory Allocated: 713.53 MB
GPU Memory Reserved: 2060.00 MB
Exp 9/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 4.2500 | Acc(train) 0.0202 | Acc(val) 0.1324 |*
Epoch 00002 | Loss(train) 4.2092 | Acc(train) 0.0918 | Acc(val) 0.1681 |*
Epoch 00003 | Loss(train) 4.1543 | Acc(train) 0.1426 | Acc(val) 0.1968 |*
Epoch 00004 | Loss(train) 4.0851 | Acc(train) 0.1689 | Acc(val) 0.2133 |*
Epoch 00005 | Loss(train) 4.0011 | Acc(train) 0.1739 | Acc(val) 0.2149 |*
Epoch 00006 | Loss(train) 3.9280 | Acc(train) 0.1731 | Acc(val) 0.2074 |
Epoch 00007 | Loss(train) 3.8584 | Acc(train) 0.1755 | Acc(val) 0.1782 |
Epoch 00008 | Loss(train) 3.7987 | Acc(train) 0.1620 | Acc(val) 0.1723 |
Epoch 00009 | Loss(train) 3.7599 | Acc(train) 0.1590 | Acc(val) 0.1723 |
Epoch 00010 | Loss(train) 3.6971 | Acc(train) 0.1686 | Acc(val) 0.1926 |
Epoch 00011 | Loss(train) 3.6311 | Acc(train) 0.1782 | Acc(val) 0.2234 |*
Epoch 00012 | Loss(train) 3.5522 | Acc(train) 0.2000 | Acc(val) 0.2543 |*
Epoch 00013 | Loss(train) 3.4990 | Acc(train) 0.2298 | Acc(val) 0.2920 |*
Epoch 00014 | Loss(train) 3.4337 | Acc(train) 0.2452 | Acc(val) 0.3356 |*
Epoch 00015 | Loss(train) 3.3598 | Acc(train) 0.2856 | Acc(val) 0.3718 |*
Epoch 00016 | Loss(train) 3.3066 | Acc(train) 0.3024 | Acc(val) 0.3941 |*
Epoch 00017 | Loss(train) 3.2672 | Acc(train) 0.2947 | Acc(val) 0.4080 |*
Epoch 00018 | Loss(train) 3.1975 | Acc(train) 0.3186 | Acc(val) 0.4181 |*
Epoch 00019 | Loss(train) 3.1910 | Acc(train) 0.3098 | Acc(val) 0.4197 |*
Epoch 00020 | Loss(train) 3.1055 | Acc(train) 0.3120 | Acc(val) 0.4239 |*
Epoch 00021 | Loss(train) 3.0936 | Acc(train) 0.3072 | Acc(val) 0.4261 |*
Epoch 00022 | Loss(train) 3.0168 | Acc(train) 0.3152 | Acc(val) 0.4234 |
Epoch 00023 | Loss(train) 2.9712 | Acc(train) 0.3327 | Acc(val) 0.4245 |
Epoch 00024 | Loss(train) 2.9611 | Acc(train) 0.3210 | Acc(val) 0.4309 |*
Epoch 00025 | Loss(train) 2.9389 | Acc(train) 0.3295 | Acc(val) 0.4426 |*
Epoch 00026 | Loss(train) 2.9223 | Acc(train) 0.3279 | Acc(val) 0.4489 |*
Epoch 00027 | Loss(train) 2.8764 | Acc(train) 0.3359 | Acc(val) 0.4633 |*
Epoch 00028 | Loss(train) 2.8495 | Acc(train) 0.3449 | Acc(val) 0.4766 |*
Epoch 00029 | Loss(train) 2.8349 | Acc(train) 0.3524 | Acc(val) 0.4931 |*
Epoch 00030 | Loss(train) 2.8043 | Acc(train) 0.3489 | Acc(val) 0.5053 |*
Epoch 00031 | Loss(train) 2.8221 | Acc(train) 0.3516 | Acc(val) 0.5133 |*
Epoch 00032 | Loss(train) 2.7769 | Acc(train) 0.3657 | Acc(val) 0.5138 |*
Epoch 00033 | Loss(train) 2.7640 | Acc(train) 0.3713 | Acc(val) 0.5181 |*
Epoch 00034 | Loss(train) 2.7471 | Acc(train) 0.3649 | Acc(val) 0.5122 |
Epoch 00035 | Loss(train) 2.7491 | Acc(train) 0.3699 | Acc(val) 0.5101 |
Epoch 00036 | Loss(train) 2.7193 | Acc(train) 0.3755 | Acc(val) 0.5112 |
Epoch 00037 | Loss(train) 2.6831 | Acc(train) 0.3758 | Acc(val) 0.5128 |
Epoch 00038 | Loss(train) 2.7322 | Acc(train) 0.3657 | Acc(val) 0.5117 |
Epoch 00039 | Loss(train) 2.6649 | Acc(train) 0.3822 | Acc(val) 0.5165 |
Epoch 00040 | Loss(train) 2.6930 | Acc(train) 0.3758 | Acc(val) 0.5202 |*
Epoch 00041 | Loss(train) 2.6823 | Acc(train) 0.3822 | Acc(val) 0.5234 |*
Epoch 00042 | Loss(train) 2.6791 | Acc(train) 0.3928 | Acc(val) 0.5303 |*
Epoch 00043 | Loss(train) 2.6525 | Acc(train) 0.3819 | Acc(val) 0.5351 |*
Epoch 00044 | Loss(train) 2.6639 | Acc(train) 0.3875 | Acc(val) 0.5372 |*
Epoch 00045 | Loss(train) 2.6509 | Acc(train) 0.3878 | Acc(val) 0.5388 |*
Epoch 00046 | Loss(train) 2.6665 | Acc(train) 0.3803 | Acc(val) 0.5394 |*
Epoch 00047 | Loss(train) 2.6205 | Acc(train) 0.3976 | Acc(val) 0.5399 |*
Epoch 00048 | Loss(train) 2.5997 | Acc(train) 0.4019 | Acc(val) 0.5410 |*
Epoch 00049 | Loss(train) 2.6079 | Acc(train) 0.4066 | Acc(val) 0.5463 |*
Epoch 00050 | Loss(train) 2.6215 | Acc(train) 0.3944 | Acc(val) 0.5479 |*
Epoch 00051 | Loss(train) 2.5936 | Acc(train) 0.4082 | Acc(val) 0.5532 |*
Epoch 00052 | Loss(train) 2.6331 | Acc(train) 0.3968 | Acc(val) 0.5521 |
Epoch 00053 | Loss(train) 2.5967 | Acc(train) 0.4059 | Acc(val) 0.5500 |
Epoch 00054 | Loss(train) 2.5964 | Acc(train) 0.4013 | Acc(val) 0.5431 |
Epoch 00055 | Loss(train) 2.6001 | Acc(train) 0.3931 | Acc(val) 0.5457 |
Epoch 00056 | Loss(train) 2.5912 | Acc(train) 0.3984 | Acc(val) 0.5447 |
Epoch 00057 | Loss(train) 2.5482 | Acc(train) 0.4016 | Acc(val) 0.5436 |
Epoch 00058 | Loss(train) 2.5228 | Acc(train) 0.4133 | Acc(val) 0.5410 |
Epoch 00059 | Loss(train) 2.5842 | Acc(train) 0.4064 | Acc(val) 0.5404 |
Epoch 00060 | Loss(train) 2.5526 | Acc(train) 0.4096 | Acc(val) 0.5447 |
Epoch 00061 | Loss(train) 2.5321 | Acc(train) 0.4178 | Acc(val) 0.5479 |
Epoch 00062 | Loss(train) 2.5611 | Acc(train) 0.4051 | Acc(val) 0.5500 |
Epoch 00063 | Loss(train) 2.5914 | Acc(train) 0.4016 | Acc(val) 0.5527 |
Epoch 00064 | Loss(train) 2.5268 | Acc(train) 0.4205 | Acc(val) 0.5532 |
Epoch 00065 | Loss(train) 2.5482 | Acc(train) 0.4066 | Acc(val) 0.5559 |*
Epoch 00066 | Loss(train) 2.5366 | Acc(train) 0.4210 | Acc(val) 0.5580 |*
Epoch 00067 | Loss(train) 2.5084 | Acc(train) 0.4269 | Acc(val) 0.5564 |
Epoch 00068 | Loss(train) 2.5092 | Acc(train) 0.4160 | Acc(val) 0.5596 |*
Epoch 00069 | Loss(train) 2.5440 | Acc(train) 0.4096 | Acc(val) 0.5622 |*
Epoch 00070 | Loss(train) 2.5338 | Acc(train) 0.4144 | Acc(val) 0.5665 |*
Epoch 00071 | Loss(train) 2.5291 | Acc(train) 0.4229 | Acc(val) 0.5665 |
Epoch 00072 | Loss(train) 2.5347 | Acc(train) 0.4202 | Acc(val) 0.5665 |
Epoch 00073 | Loss(train) 2.5390 | Acc(train) 0.4098 | Acc(val) 0.5660 |
Epoch 00074 | Loss(train) 2.5401 | Acc(train) 0.4133 | Acc(val) 0.5665 |
Epoch 00075 | Loss(train) 2.5253 | Acc(train) 0.4154 | Acc(val) 0.5686 |*
Epoch 00076 | Loss(train) 2.5086 | Acc(train) 0.4253 | Acc(val) 0.5681 |
Epoch 00077 | Loss(train) 2.5708 | Acc(train) 0.4176 | Acc(val) 0.5676 |
Epoch 00078 | Loss(train) 2.5379 | Acc(train) 0.4096 | Acc(val) 0.5665 |
Epoch 00079 | Loss(train) 2.5246 | Acc(train) 0.4215 | Acc(val) 0.5665 |
Epoch 00080 | Loss(train) 2.4822 | Acc(train) 0.4378 | Acc(val) 0.5670 |
Epoch 00081 | Loss(train) 2.5115 | Acc(train) 0.4229 | Acc(val) 0.5649 |
Epoch 00082 | Loss(train) 2.5245 | Acc(train) 0.4101 | Acc(val) 0.5617 |
Epoch 00083 | Loss(train) 2.5147 | Acc(train) 0.4173 | Acc(val) 0.5553 |
Epoch 00084 | Loss(train) 2.5166 | Acc(train) 0.4168 | Acc(val) 0.5553 |
Epoch 00085 | Loss(train) 2.5208 | Acc(train) 0.4128 | Acc(val) 0.5559 |
Epoch 00086 | Loss(train) 2.5088 | Acc(train) 0.4149 | Acc(val) 0.5574 |
Epoch 00087 | Loss(train) 2.5065 | Acc(train) 0.4160 | Acc(val) 0.5622 |
Epoch 00088 | Loss(train) 2.5061 | Acc(train) 0.4221 | Acc(val) 0.5638 |
Epoch 00089 | Loss(train) 2.4943 | Acc(train) 0.4202 | Acc(val) 0.5660 |
Epoch 00090 | Loss(train) 2.5338 | Acc(train) 0.4138 | Acc(val) 0.5638 |
Epoch 00091 | Loss(train) 2.4894 | Acc(train) 0.4191 | Acc(val) 0.5617 |
Epoch 00092 | Loss(train) 2.5462 | Acc(train) 0.4125 | Acc(val) 0.5532 |
Epoch 00093 | Loss(train) 2.4900 | Acc(train) 0.4306 | Acc(val) 0.5505 |
Epoch 00094 | Loss(train) 2.5038 | Acc(train) 0.4324 | Acc(val) 0.5463 |
Epoch 00095 | Loss(train) 2.4864 | Acc(train) 0.4309 | Acc(val) 0.5452 |
Epoch 00096 | Loss(train) 2.4989 | Acc(train) 0.4213 | Acc(val) 0.5468 |
Epoch 00097 | Loss(train) 2.4970 | Acc(train) 0.4197 | Acc(val) 0.5511 |
Epoch 00098 | Loss(train) 2.4830 | Acc(train) 0.4141 | Acc(val) 0.5617 |
Epoch 00099 | Loss(train) 2.5121 | Acc(train) 0.4271 | Acc(val) 0.5654 |
Epoch 00100 | Loss(train) 2.5240 | Acc(train) 0.4279 | Acc(val) 0.5702 |*
Epoch 00101 | Loss(train) 2.5004 | Acc(train) 0.4266 | Acc(val) 0.5702 |
Epoch 00102 | Loss(train) 2.5340 | Acc(train) 0.4271 | Acc(val) 0.5702 |
Epoch 00103 | Loss(train) 2.4975 | Acc(train) 0.4332 | Acc(val) 0.5681 |
Epoch 00104 | Loss(train) 2.4859 | Acc(train) 0.4322 | Acc(val) 0.5686 |
Epoch 00105 | Loss(train) 2.4807 | Acc(train) 0.4295 | Acc(val) 0.5670 |
Epoch 00106 | Loss(train) 2.5013 | Acc(train) 0.4221 | Acc(val) 0.5676 |
Epoch 00107 | Loss(train) 2.4983 | Acc(train) 0.4253 | Acc(val) 0.5617 |
Epoch 00108 | Loss(train) 2.5259 | Acc(train) 0.4149 | Acc(val) 0.5601 |
Epoch 00109 | Loss(train) 2.5321 | Acc(train) 0.4074 | Acc(val) 0.5633 |
Epoch 00110 | Loss(train) 2.5036 | Acc(train) 0.4186 | Acc(val) 0.5723 |*
Epoch 00111 | Loss(train) 2.5286 | Acc(train) 0.4178 | Acc(val) 0.5729 |*
Epoch 00112 | Loss(train) 2.5261 | Acc(train) 0.4138 | Acc(val) 0.5729 |
Epoch 00113 | Loss(train) 2.4952 | Acc(train) 0.4327 | Acc(val) 0.5771 |*
Epoch 00114 | Loss(train) 2.4886 | Acc(train) 0.4340 | Acc(val) 0.5755 |
Epoch 00115 | Loss(train) 2.5044 | Acc(train) 0.4274 | Acc(val) 0.5739 |
Epoch 00116 | Loss(train) 2.5056 | Acc(train) 0.4301 | Acc(val) 0.5723 |
Epoch 00117 | Loss(train) 2.4827 | Acc(train) 0.4356 | Acc(val) 0.5707 |
Epoch 00118 | Loss(train) 2.5237 | Acc(train) 0.4149 | Acc(val) 0.5670 |
Epoch 00119 | Loss(train) 2.4987 | Acc(train) 0.4186 | Acc(val) 0.5633 |
Epoch 00120 | Loss(train) 2.4889 | Acc(train) 0.4178 | Acc(val) 0.5644 |
Epoch 00121 | Loss(train) 2.5182 | Acc(train) 0.4149 | Acc(val) 0.5670 |
Epoch 00122 | Loss(train) 2.4750 | Acc(train) 0.4258 | Acc(val) 0.5676 |
Epoch 00123 | Loss(train) 2.4698 | Acc(train) 0.4343 | Acc(val) 0.5691 |
Epoch 00124 | Loss(train) 2.5202 | Acc(train) 0.4237 | Acc(val) 0.5697 |
Epoch 00125 | Loss(train) 2.4727 | Acc(train) 0.4372 | Acc(val) 0.5691 |
Epoch 00126 | Loss(train) 2.5222 | Acc(train) 0.4255 | Acc(val) 0.5670 |
Epoch 00127 | Loss(train) 2.5072 | Acc(train) 0.4165 | Acc(val) 0.5691 |
Epoch 00128 | Loss(train) 2.4894 | Acc(train) 0.4199 | Acc(val) 0.5670 |
Epoch 00129 | Loss(train) 2.4727 | Acc(train) 0.4343 | Acc(val) 0.5633 |
Epoch 00130 | Loss(train) 2.4767 | Acc(train) 0.4293 | Acc(val) 0.5622 |
Epoch 00131 | Loss(train) 2.5251 | Acc(train) 0.4165 | Acc(val) 0.5633 |
Epoch 00132 | Loss(train) 2.4930 | Acc(train) 0.4205 | Acc(val) 0.5617 |
Epoch 00133 | Loss(train) 2.4978 | Acc(train) 0.4202 | Acc(val) 0.5612 |
Epoch 00134 | Loss(train) 2.4920 | Acc(train) 0.4295 | Acc(val) 0.5606 |
Epoch 00135 | Loss(train) 2.4852 | Acc(train) 0.4314 | Acc(val) 0.5596 |
Epoch 00136 | Loss(train) 2.4774 | Acc(train) 0.4242 | Acc(val) 0.5617 |
Epoch 00137 | Loss(train) 2.5167 | Acc(train) 0.4263 | Acc(val) 0.5596 |
Epoch 00138 | Loss(train) 2.4715 | Acc(train) 0.4380 | Acc(val) 0.5644 |
Epoch 00139 | Loss(train) 2.5137 | Acc(train) 0.4229 | Acc(val) 0.5649 |
Epoch 00140 | Loss(train) 2.4852 | Acc(train) 0.4303 | Acc(val) 0.5670 |
Epoch 00141 | Loss(train) 2.4580 | Acc(train) 0.4516 | Acc(val) 0.5670 |
Epoch 00142 | Loss(train) 2.4672 | Acc(train) 0.4346 | Acc(val) 0.5622 |
Epoch 00143 | Loss(train) 2.5085 | Acc(train) 0.4330 | Acc(val) 0.5569 |
Epoch 00144 | Loss(train) 2.4911 | Acc(train) 0.4279 | Acc(val) 0.5564 |
Epoch 00145 | Loss(train) 2.4869 | Acc(train) 0.4277 | Acc(val) 0.5569 |
Epoch 00146 | Loss(train) 2.4901 | Acc(train) 0.4287 | Acc(val) 0.5574 |
Epoch 00147 | Loss(train) 2.4606 | Acc(train) 0.4375 | Acc(val) 0.5617 |
Epoch 00148 | Loss(train) 2.4945 | Acc(train) 0.4287 | Acc(val) 0.5612 |
Epoch 00149 | Loss(train) 2.5171 | Acc(train) 0.4226 | Acc(val) 0.5665 |
Epoch 00150 | Loss(train) 2.5051 | Acc(train) 0.4184 | Acc(val) 0.5707 |
Epoch 00151 | Loss(train) 2.4658 | Acc(train) 0.4319 | Acc(val) 0.5691 |
Epoch 00152 | Loss(train) 2.4724 | Acc(train) 0.4420 | Acc(val) 0.5718 |
Epoch 00153 | Loss(train) 2.5252 | Acc(train) 0.4229 | Acc(val) 0.5686 |
Epoch 00154 | Loss(train) 2.5199 | Acc(train) 0.4122 | Acc(val) 0.5676 |
Epoch 00155 | Loss(train) 2.4958 | Acc(train) 0.4327 | Acc(val) 0.5713 |
Epoch 00156 | Loss(train) 2.5252 | Acc(train) 0.4197 | Acc(val) 0.5697 |
Epoch 00157 | Loss(train) 2.4755 | Acc(train) 0.4311 | Acc(val) 0.5707 |
Epoch 00158 | Loss(train) 2.4686 | Acc(train) 0.4274 | Acc(val) 0.5691 |
Epoch 00159 | Loss(train) 2.5092 | Acc(train) 0.4226 | Acc(val) 0.5686 |
Epoch 00160 | Loss(train) 2.4746 | Acc(train) 0.4301 | Acc(val) 0.5734 |
Epoch 00161 | Loss(train) 2.5234 | Acc(train) 0.4178 | Acc(val) 0.5745 |
Epoch 00162 | Loss(train) 2.4928 | Acc(train) 0.4279 | Acc(val) 0.5771 |
Epoch 00163 | Loss(train) 2.5781 | Acc(train) 0.4093 | Acc(val) 0.5787 |*
Epoch 00164 | Loss(train) 2.5260 | Acc(train) 0.4285 | Acc(val) 0.5723 |
Epoch 00165 | Loss(train) 2.5003 | Acc(train) 0.4197 | Acc(val) 0.5713 |
Epoch 00166 | Loss(train) 2.4995 | Acc(train) 0.4285 | Acc(val) 0.5702 |
Epoch 00167 | Loss(train) 2.4995 | Acc(train) 0.4309 | Acc(val) 0.5670 |
Epoch 00168 | Loss(train) 2.4597 | Acc(train) 0.4362 | Acc(val) 0.5676 |
Epoch 00169 | Loss(train) 2.5028 | Acc(train) 0.4314 | Acc(val) 0.5686 |
Epoch 00170 | Loss(train) 2.5107 | Acc(train) 0.4202 | Acc(val) 0.5729 |
Epoch 00171 | Loss(train) 2.5304 | Acc(train) 0.4229 | Acc(val) 0.5729 |
Epoch 00172 | Loss(train) 2.5103 | Acc(train) 0.4274 | Acc(val) 0.5713 |
Epoch 00173 | Loss(train) 2.4854 | Acc(train) 0.4287 | Acc(val) 0.5707 |
Epoch 00174 | Loss(train) 2.5059 | Acc(train) 0.4229 | Acc(val) 0.5723 |
Epoch 00175 | Loss(train) 2.5103 | Acc(train) 0.4096 | Acc(val) 0.5718 |
Epoch 00176 | Loss(train) 2.4807 | Acc(train) 0.4269 | Acc(val) 0.5739 |
Epoch 00177 | Loss(train) 2.5025 | Acc(train) 0.4239 | Acc(val) 0.5739 |
Epoch 00178 | Loss(train) 2.5000 | Acc(train) 0.4231 | Acc(val) 0.5755 |
Epoch 00179 | Loss(train) 2.4736 | Acc(train) 0.4356 | Acc(val) 0.5755 |
Epoch 00180 | Loss(train) 2.5213 | Acc(train) 0.4120 | Acc(val) 0.5713 |
Epoch 00181 | Loss(train) 2.4745 | Acc(train) 0.4391 | Acc(val) 0.5707 |
Epoch 00182 | Loss(train) 2.4640 | Acc(train) 0.4314 | Acc(val) 0.5691 |
